code,system
BBm7.00,readv2
C331.00,readv2
C332.00,readv2
C332200,readv2
C332z00,readv2
C331.11,readv2
C331000,readv2
10395.0,med
106381.0,med
12306.0,med
12386.0,med
15883.0,med
3451.0,med
7586.0,med
D47.2,icd10
